,attack_start,attack_stop,attack_time,end_sample,freesound_id,id,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,pitch,spec_centroid,start_sample,zero_crossing
0,0.01353741530328989,0.04501133784651756,-1.5020490884780884,27136,,None_f0,0.0023585858941078184,-949.3067016601562,221.77444458007812,10.786975860595703,10.61761474609375,1.75128173828125,115.17181396484375,12.654483795166016,-38.749385833740234,-38.975765228271484,-18.923683166503906,-4.4861602783203125,0.9517364501953125,5.439292907714844,486472__tkky__piano-chopped-edited.wav,50.0,501.7182922363281,1536,0.022578125819563866
1,0.01353741530328989,0.04501133784651756,-1.5020490884780884,27136,,None_f0,0.0023585858941078184,-949.3067016601562,221.77444458007812,10.786975860595703,10.61761474609375,1.75128173828125,115.17181396484375,12.654483795166016,-38.749385833740234,-38.975765228271484,-18.923683166503906,-4.4861602783203125,0.9517364501953125,5.439292907714844,486472__tkky__piano-chopped-edited.wav,50.0,501.7182922363281,1536,0.022578125819563866
2,0.0025623582769185305,0.02102040871977806,-1.7338142395019531,51711,,None_f1,0.0025404145320256553,-977.275390625,194.68502807617188,12.26845932006836,13.56707763671875,9.335067749023438,114.4588623046875,30.119220733642578,-23.436077117919922,-38.96506881713867,-31.144065856933594,-17.219924926757812,-4.87835693359375,5.2726593017578125,486472__tkky__piano-chopped-edited.wav,69.0,430.4563293457031,27136,0.01932779885828495
3,0.0025623582769185305,0.02102040871977806,-1.7338142395019531,51711,,None_f1,0.0025404145320256553,-977.275390625,194.68502807617188,12.26845932006836,13.56707763671875,9.335067749023438,114.4588623046875,30.119220733642578,-23.436077117919922,-38.96506881713867,-31.144065856933594,-17.219924926757812,-4.87835693359375,5.2726593017578125,486472__tkky__piano-chopped-edited.wav,69.0,430.4563293457031,27136,0.01932779885828495
4,0.0004761904710903764,0.24596372246742249,-0.6099705696105957,98304,,None_f2,0.0019440949564405422,-996.81396484375,174.76123046875,-9.862409591674805,-12.412033081054688,-13.99612045288086,112.3411865234375,44.42363357543945,-2.5710906982421875,-21.50316619873047,-21.46312713623047,-15.189910888671875,-10.248741149902344,-8.634780883789062,486472__tkky__piano-chopped-edited.wav,57.0,249.6781005859375,51711,0.010859766975045204
5,0.0004761904710903764,0.24596372246742249,-0.6099705696105957,98304,,None_f2,0.0019440949564405422,-996.81396484375,174.76123046875,-9.862409591674805,-12.412033081054688,-13.99612045288086,112.3411865234375,44.42363357543945,-2.5710906982421875,-21.50316619873047,-21.46312713623047,-15.189910888671875,-10.248741149902344,-8.634780883789062,486472__tkky__piano-chopped-edited.wav,57.0,249.6781005859375,51711,0.010859766975045204
6,0.005623582750558853,0.036054421216249466,-1.5166860818862915,122368,,None_f3,0.0016890136485404157,-968.2894897460938,201.56350708007812,-1.9600563049316406,-0.0796356201171875,-7.608768463134766,111.6126708984375,27.455402374267578,-13.121074676513672,-14.976264953613281,-6.635833740234375,-6.3665618896484375,-10.428939819335938,-8.690811157226562,486472__tkky__piano-chopped-edited.wav,43.0,346.6978454589844,98304,0.014170545153319836
7,0.005623582750558853,0.036054421216249466,-1.5166860818862915,122368,,None_f3,0.0016890136485404157,-968.2894897460938,201.56350708007812,-1.9600563049316406,-0.0796356201171875,-7.608768463134766,111.6126708984375,27.455402374267578,-13.121074676513672,-14.976264953613281,-6.635833740234375,-6.3665618896484375,-10.428939819335938,-8.690811157226562,486472__tkky__piano-chopped-edited.wav,43.0,346.6978454589844,98304,0.014170545153319836
8,0.0035827665124088526,0.04950113222002983,-1.3380136489868164,146944,,None_f4,0.0017413492314517498,-973.4736938476562,197.7574462890625,-0.9910545349121094,3.9539947509765625,1.394561767578125,113.51190185546875,28.544452667236328,-21.284587860107422,-33.384517669677734,-27.593345642089844,-21.182693481445312,-16.76262664794922,-9.905120849609375,486472__tkky__piano-chopped-edited.wav,52.0,361.3057861328125,122368,0.0152587890625
9,0.0035827665124088526,0.04950113222002983,-1.3380136489868164,146944,,None_f4,0.0017413492314517498,-973.4736938476562,197.7574462890625,-0.9910545349121094,3.9539947509765625,1.394561767578125,113.51190185546875,28.544452667236328,-21.284587860107422,-33.384517669677734,-27.593345642089844,-21.182693481445312,-16.76262664794922,-9.905120849609375,486472__tkky__piano-chopped-edited.wav,52.0,361.3057861328125,122368,0.0152587890625
