,freesound_id,license,name,path,tags,username
58,487903,http://creativecommons.org/licenses/by-nc/3.0/,MSfxP3 - 8,files/487903_9497060-hq.ogg,"['bassy', 'reverb', 'creepy', 'beeps', 'thrill', 'sound', 'thriller', 'distortion', 'pitched', 'lofi', 'effect', 'synth', 'sampler', 'delay', 'sampling', 'ominous', 'eq', 'soundscape', 'shot', 'ambient', 'glitch', 'high', 'one', 'ambiance', 'art']",Erokia
59,490371,http://creativecommons.org/licenses/by-nc/3.0/,MSfxP4 - 8,files/490371_9497060-hq.ogg,"['bassy', 'reverb', 'creepy', 'beeps', 'thrill', 'sound', 'thriller', 'distortion', 'pitched', 'lofi', 'effect', 'synth', 'sampler', 'delay', 'sampling', 'ominous', 'eq', 'soundscape', 'shot', 'ambient', 'glitch', 'high', 'one', 'ambiance', 'art']",Erokia
60,473301,http://creativecommons.org/licenses/by/3.0/,MSfxP Sound 8,files/473301_9497060-hq.ogg,"['stab', 'synth', 'UI', 'music', 'percussion', 'effect', 'Menu', 'fx', 'erokia', 'sound']",Erokia
61,510539,http://creativecommons.org/licenses/by-nc/3.0/,MSfxP6 - 8,files/510539_9497060-hq.ogg,"['reverb', 'filter', 'fl', 'drums', 'studio', 'effect', 'envelope', 'modulation', 'roll', 'piano', 'music', 'synth', 'pad', 'delay', 'electronica', 'sharper', 'shapes', 'electronic', 'vst', 'ambient', 'one', 'ambiance', 'shot']",Erokia
62,432676,http://creativecommons.org/publicdomain/zero/1.0/,tap water.wav,files/432676_8707827-hq.ogg,"['tap-water', 'water-falling', 'isolated-sound']",msmithnino
63,431494,http://creativecommons.org/publicdomain/zero/1.0/,drying machine.wav,files/431494_8707827-hq.ogg,"['isolated-sound', 'domestic-sounds', 'drying-machine', 'home']",msmithnino
64,183849,http://creativecommons.org/licenses/by/3.0/,generic beatbox 4.mp3,files/183849_3381935-hq.ogg,"['generic', 'beatbox', '4', 'dare-19']",airbenderbbx
65,329832,http://creativecommons.org/publicdomain/zero/1.0/,a8p2-transformed-1.wav,files/329832_4833395-hq.ogg,"['c3', 'spacial', 'take-off', 'organ']",brankko
66,104253,http://creativecommons.org/publicdomain/zero/1.0/,SPLASH Zildian A Custom 8'' P.wav,files/104253_1531859-hq.ogg,"['8', 'a-custom', 'cymbal', 'cymbals', 'drums', 'multisample', 'percussion', 'sample', 'splash', 'zildian']",minorr
67,258116,http://creativecommons.org/licenses/by/3.0/,a8p2-transformed-2.wav,files/258116_4617463-hq.ogg,"['wendy-carlos', 'pussycat', 'HPS-model', 'HAL', 'bassoon', 'sms-tools']",mauress
68,256284,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-1.wav,files/256284_4599203-hq.ogg,"['week-8-part-2', 'car-chase-crash', 'transformed-flute-sound', 'transformed-sound-using-sms-tools']",zendata
69,258115,http://creativecommons.org/licenses/by/3.0/,a8p2-transformed-1.wav,files/258115_4617463-hq.ogg,"['HPS-model', 'HAL', 'bassoon', 'polka', 'sms-tools', 'elephant']",mauress
70,259289,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-1.wav,files/259289_4777456-hq.ogg,"['stretch', 'distortion', 'guitar', 'processed', 'synth', 'electronic']",danilobellini
71,329804,http://creativecommons.org/licenses/by/3.0/,a8p2-transformed-1.wav,files/329804_5486687-hq.ogg,"['sms-tools', 'flute', 'arpeggio', 'hps-model-transformation']",DaxaRughani
72,329043,http://creativecommons.org/publicdomain/zero/1.0/,a8p2-transformed-3.wav,files/329043_5701156-hq.ogg,"['male', 'hps', 'harmonic', 'vocal', 'sms-tools', 'spoken', 'speech', 'human', 'hpsModel', 'voice', 'transformation', 'synthesis']",islijepcevic
73,259896,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-1.wav,files/259896_4435335-hq.ogg,"['hps-model', 'ASPMA', 'organ', 'harmonica', 'monophonic', 'C', 'sms-tools', 'indian-popular', 'bollywood', 'transformation']",Soundatic
74,418449,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-3.wav,files/418449_8304651-hq.ogg,"['strings', 'melody', 'violin', 'fiddle', 'sms-tools', 'transformation']",amaurisilveira
75,449401,http://creativecommons.org/licenses/by/3.0/,a8p2_transformed-2.wav,files/449401_1346153-hq.ogg,"['transformations', 'sax', 'hps']",enricguso
76,258152,http://creativecommons.org/publicdomain/zero/1.0/,a8p2-transformed-1.wav,files/258152_4819188-hq.ogg,"['44100', 'flute', 'Hammer0nZ', 'tonal', 'sequence']",Hammer0nZ
77,329079,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-2.wav,files/329079_4698815-hq.ogg,"['guitar', 'HPS', 'melody', 'transformation']",KuoShu
78,329080,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-1.wav,files/329080_4698815-hq.ogg,"['HPS', 'transformation', 'melody', 'horror', 'scare']",KuoShu
79,329126,http://creativecommons.org/licenses/by-nc/3.0/,a8p2-transformed-3.wav,files/329126_4698815-hq.ogg,"['HPS', 'melody', 'transformation']",KuoShu
80,410097,http://creativecommons.org/publicdomain/zero/1.0/,8.P1 abriendo boca.wav,files/410097_7676289-hq.ogg,"['metal', 'open', 'abrir']",zapata13
