,attack_start,attack_stop,attack_time,end_sample,freesound_id,id,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,spec_centroid,start_sample,zero_crossing
12,0.0016780045116320252,0.01210884377360344,-1.9816807508468628,9216,,None_f0,0.007550588425467996,-917.5484619140625,226.66220092773438,0.5941886901855469,2.671600341796875,-0.05379486083984375,96.96002197265625,54.244232177734375,36.71327590942383,1.291046142578125,-5.052379608154297,7.63383674621582,-0.8597412109375,-8.605972290039062,files/81957_97763-hq.ogg,194.10633850097656,512,0.007352941203862429
13,0.0016780045116320252,0.01210884377360344,-1.9816807508468628,9216,,None_f0,0.007550588425467996,-917.5484619140625,226.66220092773438,0.5941886901855469,2.671600341796875,-0.05379486083984375,96.96002197265625,54.244232177734375,36.71327590942383,1.291046142578125,-5.052379608154297,7.63383674621582,-0.8597412109375,-8.605972290039062,files/81957_97763-hq.ogg,194.10633850097656,512,0.007352941203862429
14,0.008503401651978493,0.013900226913392544,-2.2678616046905518,12800,,None_f0,0.01927916829784711,-567.1184692382812,124.65548706054688,13.47283935546875,18.55579376220703,16.061969757080078,-26.28144645690918,3.0492630004882812,10.303125381469727,31.900279998779297,35.480350494384766,27.08478355407715,7.677423477172852,9.896116256713867,files/233763_4101204-hq.ogg,913.24658203125,512,0.02864583395421505
15,0.008503401651978493,0.013900226913392544,-2.2678616046905518,12800,,None_f0,0.01927916829784711,-567.1184692382812,124.65548706054688,13.47283935546875,18.55579376220703,16.061969757080078,-26.28144645690918,3.0492630004882812,10.303125381469727,31.900279998779297,35.480350494384766,27.08478355407715,7.677423477172852,9.896116256713867,files/233763_4101204-hq.ogg,913.24658203125,512,0.02864583395421505
16,0.0,0.014580498449504375,-1.8362276554107666,16896,,None_f1,0.027225308120250702,-507.740234375,112.87649536132812,13.977046966552734,13.900016784667969,-3.0040855407714844,-19.234214782714844,19.45681381225586,28.284278869628906,41.83837890625,22.4307804107666,-3.676410675048828,-13.132523536682129,-4.38691520690918,files/233763_4101204-hq.ogg,866.5588989257812,12800,0.014892578125
17,0.0,0.014580498449504375,-1.8362276554107666,16896,,None_f1,0.027225308120250702,-507.740234375,112.87649536132812,13.977046966552734,13.900016784667969,-3.0040855407714844,-19.234214782714844,19.45681381225586,28.284278869628906,41.83837890625,22.4307804107666,-3.676410675048828,-13.132523536682129,-4.38691520690918,files/233763_4101204-hq.ogg,866.5588989257812,12800,0.014892578125
18,2.2675736545352265e-05,0.11088435351848602,-0.9552185535430908,24576,,None_f2,0.02313019831975301,-543.9202880859375,141.74069213867188,-0.7258930206298828,-9.314495086669922,-5.004251480102539,-20.483327865600586,6.301685333251953,2.525259017944336,10.563030242919922,10.905282974243164,20.309341430664062,28.39122200012207,18.876237869262695,files/233763_4101204-hq.ogg,765.6434326171875,16896,0.01406249962747097
19,2.2675736545352265e-05,0.11088435351848602,-0.9552185535430908,24576,,None_f2,0.02313019831975301,-543.9202880859375,141.74069213867188,-0.7258930206298828,-9.314495086669922,-5.004251480102539,-20.483327865600586,6.301685333251953,2.525259017944336,10.563030242919922,10.905282974243164,20.309341430664062,28.39122200012207,18.876237869262695,files/233763_4101204-hq.ogg,765.6434326171875,16896,0.01406249962747097
20,0.012448979541659355,0.020362811163067818,-2.1016132831573486,21504,,None_f0,0.021635519295203978,-1064.531005859375,101.42789459228516,-5.342885971069336,-11.070854187011719,-14.31374740600586,92.9903564453125,81.05345153808594,67.62548828125,54.00421142578125,40.588844299316406,27.383432388305664,14.69589614868164,3.4223251342773438,files/145638_2583849-hq.ogg,130.9793243408203,512,0.0059546492993831635
21,0.012448979541659355,0.020362811163067818,-2.1016132831573486,21504,,None_f0,0.021635519295203978,-1064.531005859375,101.42789459228516,-5.342885971069336,-11.070854187011719,-14.31374740600586,92.9903564453125,81.05345153808594,67.62548828125,54.00421142578125,40.588844299316406,27.383432388305664,14.69589614868164,3.4223251342773438,files/145638_2583849-hq.ogg,130.9793243408203,512,0.0059546492993831635
22,0.003378684865310788,0.005079364869743586,-2.7693774700164795,7680,,None_f0,0.001878161116370133,-1085.6226806640625,73.82917022705078,14.44143295288086,6.6342620849609375,-0.4691925048828125,71.34957885742188,67.32804870605469,61.92416763305664,55.35003662109375,47.85802459716797,39.72858810424805,31.255794525146484,22.73343849182129,files/436550_6998976-hq.ogg,110.64320373535156,512,0.005440848413854837
23,0.003378684865310788,0.005079364869743586,-2.7693774700164795,7680,,None_f0,0.001878161116370133,-1085.6226806640625,73.82917022705078,14.44143295288086,6.6342620849609375,-0.4691925048828125,71.34957885742188,67.32804870605469,61.92416763305664,55.35003662109375,47.85802459716797,39.72858810424805,31.255794525146484,22.73343849182129,files/436550_6998976-hq.ogg,110.64320373535156,512,0.005440848413854837
24,0.0,0.11131519079208374,-0.953445553779602,25600,,None_f1,0.0024620203035218375,-1086.9610595703125,72.06293487548828,24.83620834350586,19.03813362121582,13.781143188476562,69.96517944335938,66.58631896972656,62.09163284301758,56.69482421875,50.640357971191406,44.18627166748047,37.58555221557617,31.069849014282227,files/436550_6998976-hq.ogg,91.2377700805664,7680,0.0041294642724096775
25,0.0,0.11131519079208374,-0.953445553779602,25600,,None_f1,0.0024620203035218375,-1086.9610595703125,72.06293487548828,24.83620834350586,19.03813362121582,13.781143188476562,69.96517944335938,66.58631896972656,62.09163284301758,56.69482421875,50.640357971191406,44.18627166748047,37.58555221557617,31.069849014282227,files/436550_6998976-hq.ogg,91.2377700805664,7680,0.0041294642724096775
26,0.0,0.010861678048968315,-1.964103102684021,27648,,None_f2,0.004529368132352829,-1076.4130859375,86.72476959228516,25.70669174194336,19.010591506958008,13.254539489746094,83.8792724609375,79.31263732910156,73.27301025390625,66.08051300048828,58.100730895996094,49.71833038330078,41.308162689208984,33.209877014160156,files/436550_6998976-hq.ogg,73.1356430053711,25600,0.00341796875
